rating,rank,cover_url,is_playable,id,types,regions,title,url,release_date,actor_count,vote_count,score,actors,is_watched
7.3 40,243,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1180260721.jpg,True,5972036,剧情 爱情 歌舞,法国,被爱的人,https://movie.douban.com/subject/5972036/,2011-08-17,10,3334,7.3,凯瑟琳·德纳芙 露德温·塞尼耶 米洛斯·福尔曼 路易·加瑞尔 齐雅拉·马斯楚安尼 保罗·施耐德 Guillaume Denaiffe Omar Ben Sellem 拉蒂沃杰·布克维奇 达斯汀·塞古拉·苏亚雷斯,False
7.3 40,244,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2267278440.jpg,True,1295829,动画 冒险 剧情 家庭 歌舞,美国,安娜斯塔西娅,https://movie.douban.com/subject/1295829/,1997-11-21,4,2807,7.3,梅格·瑞恩 约翰·库萨克 凯尔希·格兰莫 J·K·西蒙斯,False
7.3 40,245,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1739503947.jpg,False,1293215,家庭 歌舞,美国,安妮,https://movie.douban.com/subject/1293215/,1982-05-21,8,748,7.3,艾琳·奎因 阿尔伯特·芬尼 卡罗尔·博内特 安·赖因肯斯 蒂姆·克里 伯纳黛特·彼得斯 Angela Lee 蒂娜·卡斯帕里,False
7.3 40,246,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2377526680.jpg,False,26629043,剧情 爱情 歌舞,印度,心碎的感觉,https://movie.douban.com/subject/26629043/,2016-10-28,9,505,7.3,艾西瓦娅·雷 兰比尔·卡普尔 安努舒卡·莎玛 迪普提·纳瓦尔 丽莎·海顿 伊姆兰·阿巴斯 法瓦德·可汗 沙鲁克·汗 阿莉雅·布哈特,False
7.3 40,247,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263404003.jpg,False,26594405,动画 歌舞,美国,芭比之皇室摇滚,https://movie.douban.com/subject/26594405/,2015,3,478,7.3,凯莉·谢里丹 恰拉·赞尼 艾德里安·佩特里,False
7.3 40,248,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559777858.jpg,False,1303733,剧情 爱情 歌舞,印度,奴里,https://movie.douban.com/subject/1303733/,1979,5,418,7.3,法罗奎·夏克 普拉姆·达伦 Manmohan Krishna Padma Khanna 童自荣,False
7.3 40,249,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2322681975.jpg,True,26737455,歌舞,中国大陆,东方卫视梦圆东方2016跨年盛典,https://movie.douban.com/subject/26737455/,2015-12-31,61,380,7.3,程磊 陈蓉 朱桢 王冠 司雯嘉 百克力 王优嘉 罗志祥 张艺兴 靳东 胡歌 蔡健雅 古巨基 费玉清 李宗盛 周华健 赵丽颖 李克勤 黄渤 孙红雷 王迅 王宝强 陈思诚 刘昊然 李祥祥 黄磊 鞠婧祎 黄婷婷 李艺彤 陆婷 许佳琪 吴哲晗 万丽娜 费沁源 张丹三 刘炅然 徐晨辰 宋昕冉 邵雪聪 张怡 杨韫玉 刘佩鑫 杨冰怡 徐晗 汪佳翎 於佳怡 李钊 李晶 闫明筠 谢天依 冯晓菲 陈琳 严佼君 王晓佳 孙歆文 陈音 陈美君 周怡 潘瑛琪 张韵雯 陈韫凌,False
7.3 40,250,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p588245732.jpg,False,2256976,喜剧 剧情 歌舞,新加坡,881,https://movie.douban.com/subject/2256976/,2007-08-09,9,345,7.3,戚玉武 杨雁雁 王欣 刘玲玲 刘玲玲 林茹萍 王雷 陈子谦 黄家强,False
7.3 40,251,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2309519142.jpg,False,1293662,喜剧 歌舞 爱情,美国,王室的婚礼,https://movie.douban.com/subject/1293662/,1951-03-23,2,334,7.3,弗雷德·阿斯泰尔 简·鲍威尔,False
7.2 35,252,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2417948644.jpg,True,25900945,爱情 奇幻 歌舞,美国,美女与野兽,https://movie.douban.com/subject/25900945/,2017-03-17,24,307598,7.2,艾玛·沃森 丹·史蒂文斯 卢克·伊万斯 凯文·克莱恩 乔什·加德 伊万·麦克格雷格 伊恩·麦克莱恩 艾玛·汤普森 斯坦利·图齐 古古·姆巴塔-劳 奥德拉·麦克唐纳 内森·麦克 哈蒂·莫拉汉 迈克尔·吉普森 水野索诺娅 亨利·加勒特 戴尔·布兰斯顿 雷·费隆 托马斯·派登 阿德里安·席勒 丹尼尔·约安努  Sophie Reid 海顿·格温 张琦,False
