rating,rank,cover_url,is_playable,id,types,regions,title,url,release_date,actor_count,vote_count,score,actors,is_watched
7.4 40,67,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2308858875.jpg,False,1305657,犯罪 黑色电影 惊悚,美国,围歼街头,https://movie.douban.com/subject/1305657/,1950-09-15,3,398,7.4,理查德·威德马克 保罗·道格拉斯 芭芭拉·贝尔·戈迪斯,False
7.4 40,68,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2601924623.jpg,False,2033530,犯罪 剧情 黑色电影 恐怖,美国,涨潮小屋,https://movie.douban.com/subject/2033530/,1950-03-25,24,329,7.4,路易斯·海沃德 李·鲍曼 简·维亚特 多萝西·帕特里克 安·休梅克 Jody Gilbert 彼得·布罗科 豪兰·张伯伦 Margaret Seddon Sarah Padden 凯瑟琳·弗里曼 威尔·赖特 Leslie Kimmell Effie Laird George Taylor 艾尔弗法 弗兰克贾奎特 Watson Downs 威廉·福西特 Edythe Elliott Ethel Greenwood Frank Dae 亚历克斯·格里 爱德华·克拉克,False
7.3 40,69,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2302810061.jpg,True,1293352,犯罪 黑色电影 悬疑 惊悚,美国,夜长梦多,https://movie.douban.com/subject/1293352/,1946-08-23,18,4291,7.3,亨弗莱·鲍嘉 劳伦·白考尔 约翰·里德格利 玛塔·威克斯 多罗茜·马龙 佩姬·克纳德森 里吉斯·图米 查尔斯·沃尔德伦 查尔斯·D·布朗 鲍勃·斯蒂尔 小伊莱莎·库克 路易斯·让·埃特 特雷弗·巴德特 塔尼斯·钱德勒 谢尔比·佩恩 罗琳·米勒 戴安娜·达林 乔伊·巴洛,False
7.3 40,70,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1746051919.jpg,False,1307980,剧情 爱情 悬疑 惊悚 犯罪 黑色电影,美国,邮差总按两次铃,https://movie.douban.com/subject/1307980/,1946-05-02,5,2684,7.3,拉娜·特纳 约翰·加菲尔德 塞西尔·凯拉威 休姆·克罗宁 列昂埃姆斯,False
7.3 40,71,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2500275098.jpg,True,1294823,剧情 犯罪 惊悚 黑色电影,美国,裸吻,https://movie.douban.com/subject/1294823/,1964-10-29,7,1068,7.3,康斯坦丝·陶尔斯 安东尼·埃斯列 迈克尔·丹蒂 弗吉尼亚·格雷 帕茜·凯莉 Marie Devereux Linda Francis,False
7.3 40,72,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259427883.jpg,False,1958434,犯罪 黑色电影 剧情,美国,高度怀疑,https://movie.douban.com/subject/1958434/,1956-09-05,37,770,7.3,达纳·安德鲁斯 琼·芳登 西德尼·布莱克默 阿瑟·弗兰兹 菲利普·鲍诺伊夫 爱德华·宾斯 夏佩德·斯特鲁德维克 罗宾·雷蒙德 杰弗里·塞尔 Jerry Sheldon Frank McClure Joey Ray Wendell Niles Harry Strang 丹·西摩 Bob Whitney Ralph Volkie Eric Wilton Carleton Young Trudy Wroe 卡尔斯克洛弗 Hal Taggart William F. Leicester 乔尔门托斯 Joe Kirk 芭芭拉·尼科尔斯 Frank Mitchell Joyce Taylor 弗兰克·米尔斯 Larry Barton 贝恩斯巴伦 威廉·博耶特 多罗蒂·福特 富兰克林·法纳姆 John George 本尼·伯特 罗斯提莱恩,False
7.3 40,73,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189729134.jpg,True,1293195,剧情 黑色电影 惊悚,美国,电话惊魂,https://movie.douban.com/subject/1293195/,1948-09-01,3,766,7.3,芭芭拉·斯坦威克 伯特·兰卡斯特 安·理查兹,False
7.3 40,74,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1721100386.jpg,False,1302943,黑色电影 犯罪 惊悚,美国,合约杀手,https://movie.douban.com/subject/1302943/,1942-05-13,5,353,7.3,维罗妮卡·莱克 罗伯特·普雷斯顿 拉尔德·克雷加 艾伦·拉德 塔利·马绍尔,False
7.2 40,75,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2185503856.jpg,False,1293416,黑色电影 惊悚,美国,逃狱雪冤,https://movie.douban.com/subject/1293416/,1947-09-27,2,533,7.2,亨弗莱·鲍嘉 劳伦·白考尔,False
7.1 35,76,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p805685139.jpg,False,1305236,犯罪 剧情 黑色电影 爱情 惊悚,美国,爱人谋杀,https://movie.douban.com/subject/1305236/,1944-12-09,20,613,7.1,道格拉斯·沃尔顿 奥托·克鲁格 Donald Kerr 迈克·马祖尔凯 希门·鲁斯金 杜威·罗宾逊 Larry Wheat John Indrisano 多恩·肯尼迪 克莱尔·特雷弗 迪克·鲍威尔 迈尔斯·曼德 唐纳德·道格拉斯 厄尼·亚当斯 Jack Carr 拉尔夫·邓恩 罗尔夫·哈罗德  弗莱德·格兰姆 埃丝特·霍华德 安妮·雪莉,False
