rating,rank,cover_url,is_playable,id,types,regions,title,url,release_date,actor_count,vote_count,score,actors,is_watched
7.0 35,664,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2414463725.jpg,False,1294166,剧情 历史 爱情 战争,美国,埃及艳后,https://movie.douban.com/subject/1294166/,1934-10-05,3,691,7.0,克劳黛·考尔白 华伦·威廉 亨利·威尔克松,False
7.0 35,665,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p922036140.jpg,False,1306584,剧情 动作 历史,日本,枭之城,https://movie.douban.com/subject/1306584/,1999-10-30,17,570,7.0,中井贵一 叶月里绪奈 上川隆也 鹤田真由 永泽俊矢 津村鹰志 火野正平 水谷圭 马渕晴子 中村敦夫 岩下志麻 山本学 中尾彬 笕利夫 岩松信 根津甚八 小泽昭一,False
7.0 35,666,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2212200365.jpg,True,1297342,冒险 剧情 历史 战争,英国 挪威,革命,https://movie.douban.com/subject/1297342/,1985-12-25,30,564,7.0,阿尔·帕西诺 唐纳德·萨瑟兰 娜塔莎·金斯基 琼·普莱怀特 戴夫·金 史蒂文·伯克夫 约翰·威尔士 安妮·蓝妮克丝 德克斯特·弗莱彻 席德·欧文 理查德·奥布里恩 保罗·布洛克 埃里克·米洛塔 费莉西蒂·迪安 Skeeter Vaughan 阿德里安·罗林斯 曼宁瑞德沃德 马尔科姆特里斯 乔·赖特 Frank Windsor Brendan Conroy 威廉·马洛 Cameron Johann 罗彼·考特拉尼 凯特·哈狄 格雷厄姆·格林 乔纳森·亚当斯 杰西·伯索尔 勒克斯·范·德尔登 Tristram Jellinek,False
7.0 35,667,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2501910485.jpg,False,1303546,传记 历史,法国,路易十四的崛起,https://movie.douban.com/subject/1303546/,1966-10-08,9,355,7.0,Georges Spanelly 雅克·普雷布瓦 Roger Guillo Pierre Frag Paula Dehelly Fernand Fabre Jacques Charby 莫里斯·巴里埃 André Dumas,False
7.0 35,668,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554953736.jpg,False,1295307,冒险 剧情 历史 爱情 战争,英国 奥地利 法国 意大利,禁宫情妓,https://movie.douban.com/subject/1295307/,1990-11-14,5,340,7.0,提摩西·道尔顿 瓦莱丽亚·戈利诺 斯特凡纳·弗雷斯 鲁吉·伯诺斯 萨莎·达尔文,False
6.9 35,669,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p581429949.jpg,True,1891179,传记 剧情 历史,中国大陆,梅兰芳,https://movie.douban.com/subject/1891179/,2008-12-05,30,104870,6.9,黎明 章子怡 孙红雷 陈红 王学圻 余少群 英达 安藤政信 潘粤明 吴刚 石小满 六平直政 钱波 毕彦君 张少华 李明臣 柳景溪 李滨 陈强 于小彤 尹治 李胜素 钟欣潼 王珮瑜 韩朔 费振翔 郝凯瑞 梅葆玖 董飞 段旭宇,False
6.9 35,670,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p794903839.jpg,True,2230906,传记 剧情 历史 爱情,英国 意大利 法国,公爵夫人,https://movie.douban.com/subject/2230906/,2008-09-05,14,46052,6.9,凯拉·奈特莉 拉尔夫·费因斯 夏洛特·兰普林 多米尼克·库珀 海莉·阿特维尔 西蒙·迈克伯尼 艾丹·麦克阿德尔 约翰·斯拉普内尔 阿利斯泰·皮垂 帕特里克·戈弗雷 迈克尔·梅德温 凯文·迪恩 卡米拉·阿维森 马克斯·班内特,False
6.9 35,671,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221508135.jpg,True,1292843,动作 历史 西部 冒险 武侠 古装,中国香港,黄飞鸿之西域雄狮,https://movie.douban.com/subject/1292843/,1997-02-01,8,31225,6.9,李连杰 关之琳 熊欣欣 吴耀汉 龙刚 冯君孟 陈国邦 杰夫·沃尔夫,False
6.9 35,672,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2535858294.jpg,False,26920842,剧情 喜剧 传记 历史,美国,副总统,https://movie.douban.com/subject/26920842/,2018-12-25,25,15465,6.9,克里斯蒂安·贝尔 艾米·亚当斯 史蒂夫·卡瑞尔 山姆·洛克威尔 娜奥米·沃茨 艾丽森·皮尔 埃迪·马森 贾斯汀·柯克 丽莎盖伊·汉密尔顿 杰西·普莱蒙 比尔·坎普 唐·麦克马纳斯 莉莉·拉贝 谢伊·惠格姆 斯蒂芬·阿德利·葛尔盖 泰勒·派瑞 杰夫·博斯利 吉利安·阿美娜特 马修·雅各布斯 比尔·普尔曼 马特·诺兰 亚当·巴特利 布兰登·费拉 阿尔·卡拉贝洛 安德鲁·康斯坦丁尼,False
6.9 35,673,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p760331398.jpg,True,2075147,剧情 历史 惊悚,法国 德国,女伯爵,https://movie.douban.com/subject/2075147/,2009-02-09,11,14948,6.9,朱莉·德尔佩 丹尼尔·布鲁尔 安娜玛丽亚·玛琳卡 威廉·赫特 安迪·盖特杰 弗雷德里克·劳 亨丽埃特·肯夫里乌斯 诺拉·冯·瓦尔茨特滕 塞巴斯蒂安·布隆贝格 玛丽亚·西蒙 宝拉·哈特曼,False
