rating,rank,cover_url,is_playable,id,types,regions,title,url,release_date,actor_count,vote_count,score,actors,is_watched
6.8 35,910,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2498426159.jpg,False,1301143,剧情 悬疑 惊悚,中国香港,疯劫,https://movie.douban.com/subject/1301143/,1979-11-01,19,1702,6.8,张艾嘉 赵雅芝 万梓良 李海淑 徐少强 林子祥 曾江 关聪 郑丽芳 何云 日本仔 陈东 香海 王克 曾楚霖 黎灼灼 林伟图 林静 王莱,False
6.8 35,911,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2369422829.jpg,True,25843134,剧情 悬疑 恐怖,英国 法国 匈牙利,战前童年,https://movie.douban.com/subject/25843134/,2015-09-05,14,1577,6.8,罗伯特·帕丁森 斯塔西·马汀 利亚姆·坎宁安 贝热尼丝·贝乔 卡罗琳·博尔顿 丽贝卡·达扬 苏菲·柯蒂斯 卢卡·伯科维奇 汤姆·斯威特 友兰达·梦露 米迦勒·埃普 斯科特·亚历山大·杨 罗德里克·希尔 杰瑞米·惠勒,False
6.8 35,912,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1402604885.jpg,False,1296818,犯罪 悬疑 惊悚,美国 法国,惊狂记,https://movie.douban.com/subject/1296818/,1988-02-16,5,1576,6.8,哈里森·福特 艾玛纽尔·塞尼耶 贝蒂·巴克利 杰拉德·克雷恩 罗曼·波兰斯基,False
6.8 35,913,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2161115041.jpg,False,24751826,剧情 悬疑 惊悚 家庭,英国,第十三个故事,https://movie.douban.com/subject/24751826/,2013-12-30,5,1537,6.8,苏菲·特纳 艾米丽·比查姆 亚历山德拉·罗奇 玛德琳·鲍尔 安东尼娅·克拉克,False
6.8 35,914,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p795171763.jpg,True,1434203,喜剧 剧情 悬疑,韩国,请在鼓掌的时候离开,https://movie.douban.com/subject/1434203/,2005-08-11,9,1310,6.8,车胜元 申河均 金智秀 郑在咏 柳承龙 朴贞雅 张荣男 郑圭洙 郑栋焕,False
6.8 35,915,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2095284400.jpg,False,1304364,恐怖 悬疑 惊悚,韩国,暴饮暴食,https://movie.douban.com/subject/1304364/,1995-04-22,2,1259,6.8,方银振 黄新惠,False
6.8 35,916,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2200343792.jpg,False,1300729,剧情 悬疑 惊悚,美国,蛇蝎情人,https://movie.douban.com/subject/1300729/,1994-05-06,24,1225,6.8,詹姆斯·斯派德 梅晨·阿米克 弗瑞德里克·林恩 贝丝·阿姆斯特朗 拉里·米勒 凯瑟琳·约克 威廉姆·肖克利 欧文·凯斯 乔尔·麦金农·米勒 约瑟夫·斯科伦 克莱德·草津 亚历山大·福克 周英华 简·默勒尼 珍妮·贝茨 罗伯特·大卫·豪尔 斯科特·科菲 露西·巴特勒 Harriet C. Leider Blair Tefkin 保罗·本-维克托 Ava Dupree 艾瑞克·阿瓦利 迈克尔·米尔汉,False
6.8 35,917,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2204683752.jpg,False,1304855,剧情 悬疑 惊悚,澳大利亚,最后大浪,https://movie.douban.com/subject/1304855/,1977-12-15,3,1157,6.8,理查德·查伯兰 大卫·古皮利 威文·格雷,False
6.8 35,918,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2178339695.jpg,False,1296012,恐怖 悬疑 科幻,美国,人体异形,https://movie.douban.com/subject/1296012/,1978-12-20,6,1155,6.8,唐纳德·萨瑟兰 伦纳德·尼莫伊 布鲁克·亚当斯 罗丝·考夫曼 菲利普·考夫曼 唐·希格尔,False
6.8 35,919,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2178994339.jpg,False,1768222,悬疑 犯罪,英国,约翰尼·韦弗利历险记,https://movie.douban.com/subject/1768222/,1989-01-22,5,970,6.8,大卫·苏切 休·弗拉瑟 菲利普·杰克森 保琳·莫兰 Julia Chambers,False
6.8 35,920,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p647449721.jpg,False,2053745,悬疑 恐怖,日本,江户川乱步全集 恐怖奇形人间,https://movie.douban.com/subject/2053745/,1969,5,870,6.8,吉田辉雄 贺川雪绘 岡田千代 片山由美子 土方巽,False
6.8 35,921,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2367841875.jpg,False,1471958,恐怖 悬疑,日本,雾,https://movie.douban.com/subject/1471958/,2005-10-01,3,800,6.8,冢本晋也 辻冈正人 藤井香织,False
6.8 35,922,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2433824653.jpg,False,1293244,冒险 剧情 奇幻 悬疑,美国,消失的地平线,https://movie.douban.com/subject/1293244/,1937-09-01,6,796,6.8,罗纳德·考尔曼 简·维亚特 爱德华·艾沃瑞特·霍顿 约翰·霍华德 玛尔戈 H.B.沃纳,False
6.8 35,923,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1133842117.jpg,False,1293431,喜剧 恐怖 悬疑 惊悚,美国,阶梯下的恶魔,https://movie.douban.com/subject/1293431/,1991-11-01,4,684,6.8,布兰登·昆恩·亚当斯 埃沃雷特·麦克吉尔 Wendy Robie Nic Cramer,False
6.8 35,924,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2198455518.jpg,False,1298217,恐怖 悬疑 惊悚,意大利,黑暗,https://movie.douban.com/subject/1298217/,1982-10-28,14,683,6.8,安东尼·弗兰西欧萨 米雷拉·德安杰洛 维罗妮卡·拉里奥 伊娃·罗宾斯 约翰·斯坦纳 拉腊·文德尔 约翰·萨克松 达里亚·尼科洛迪 朱利亚诺·杰玛 恩尼奥·吉罗拉米 Christian Borromeo 达里奥·阿基多 阿尼娅·皮艾洛丽 密莱勒·班蒂,False
6.8 35,925,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2518162164.jpg,False,26887170,剧情 悬疑,日本,朋友游戏 真人版下,https://movie.douban.com/subject/26887170/,2017-09-02,10,678,6.8,吉泽亮 内田理央 山田裕贵 大仓士门 根本风 久保田悠来 上野优华 财木琢磨 浦上晟周 加藤明子,False
6.8 35,926,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417196653.jpg,False,1305981,恐怖 悬疑 惊悚,意大利 西德,摧花手,https://movie.douban.com/subject/1305981/,1970-02-19,7,635,6.8,托尼·穆萨蒂 苏茜·肯道尔 恩里科·玛丽亚·萨莱诺 埃娃·伦齐 达里奥·阿基多 德罗热达·铎洛斯 卡拉·曼奇尼,False
6.8 35,927,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2516979404.jpg,False,1493671,恐怖 悬疑 惊悚,意大利,恐怖歌剧,https://movie.douban.com/subject/1493671/,1987-12-19,13,525,6.8,克里斯蒂娜·马尔西利亚奇 伊安·查里森 Sebastiano Somma Coralina Cataldi-Tassoni Peter Pitsch Antonino Iuorio Francesca Cassola 乌尔巴诺·巴尔贝里尼 威廉·麦克纳马拉 达里奥·阿基多 达里亚·尼科洛迪 米歇尔·索伊 芭芭拉·库皮斯蒂,False
6.8 35,928,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2358908129.jpg,False,1758840,犯罪 恐怖 悬疑 惊悚,意大利,惊悚无眠,https://movie.douban.com/subject/1758840/,2001-01-05,5,520,6.8,马克斯·冯·叙多夫 斯特法诺·迪奥尼斯 切瑞拉·凯瑟莉 保罗·玛丽亚·塞隆德罗 芭芭拉·莱里奇,False
6.8 35,929,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1952622638.jpg,False,24380745,悬疑 犯罪,英国,悬崖上的谋杀,https://movie.douban.com/subject/24380745/,2009-03-02,10,519,6.8,朱莉亚·麦肯齐 肖恩·比格斯代夫 理查德·布赖尔斯 萨曼莎·邦德 沃伦·克拉克 拉菲·斯波 娜塔莉·多默尔 里克·梅奥尔 乔治娅·伊丽莎白·莫菲特 弗莱迪·福克斯,False
