rating,rank,cover_url,is_playable,id,types,regions,title,url,release_date,actor_count,vote_count,score,actors,is_watched
7.9 40,304,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1361595813.jpg,True,1308281,动画 冒险 家庭 奇幻,美国,熊的传说,https://movie.douban.com/subject/1308281/,2003-11-01,25,6797,7.9,华金·菲尼克斯 杰里米·苏莱泽 詹森·雷兹 里克·莫拉尼斯 戴夫·托马斯 比尔·法玛尔 宝蕾·佩雷特 霍普·利维 雪莉·琳恩 罗德格尔·邦帕斯 琼·科普兰 鲍伯·伯根 D·B·斯威尼 海尔德·高德 迈克·克拉克·邓肯 布莱恩·波塞恩 詹妮弗·达林 黛比·德里贝里 帕梅拉·阿德龙 邦坡尔·罗宾逊 格雷格·普罗普斯 菲尔·普洛克特 Arnold McCuller Rick Logan 爱丝黛儿·哈里斯,False
7.9 40,305,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1453955007.jpg,False,1306513,动画 动作 冒险 喜剧 犯罪 奇幻 惊悚,美国,终极细胞战,https://movie.douban.com/subject/1306513/,2001-08-10,45,6704,7.9,克里斯·洛克 劳伦斯·菲什伯恩 比尔·默瑞 莫莉·香侬 大卫·海德·皮尔斯 Stefanie Eulinberg 雪莉·琳恩 扎克·佩恩 Camden Munson 保罗·佩普 Jillian Wheeler 本·斯坦 史蒂夫·萨斯坎德 罗伯特·维斯多姆 马克·海曼 Uncle Kracker Bill Wade Grady O'Connor Marilyn Pasekoff 巴巴拉·奥康纳 Joe Murphy 卡洛斯·阿拉斯拉奇 布兰蒂·诺维德 安妮·洛克哈特 朗·霍华德 克里斯·艾略特 摇滚小子 乔·西尔沃 泽恩·格斯纳 埃迪·巴特 Sydney J. Bartholomew Jr. John Melendez Héctor Mercado 道格·斯通 Joyce Kurtz Art Kimbro 里夫·霍顿 Kelsey Jordan 理查德·史蒂文·霍维茨 Elena Franklin 安东尼奥·法加斯 埃迪·弗里森 罗德格尔·邦帕斯 Joe C. 威廉·夏特纳,False
7.9 40,306,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2371788298.jpg,True,1296148,喜剧 家庭 奇幻,美国,玛蒂尔达,https://movie.douban.com/subject/1296148/,1996-08-02,4,6381,7.9,玛拉·威尔逊 Fred Parnes Shannon Hughes Kira Spencer Hesser,False
7.9 40,307,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2392450852.jpg,True,1805685,喜剧 奇幻 爱情,泰国,大狗民,https://movie.douban.com/subject/1805685/,2004-12-12,3,6306,7.9,彭力·云旦拿域安 Saengthong Gate-Uthong Mahasamut Boonyaruk,False
7.9 40,308,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492875852.jpg,False,1301996,剧情 喜剧 惊悚 奇幻,捷克 日本 英国,贪吃树,https://movie.douban.com/subject/1301996/,2000-09-07,13,6266,7.9,Veronika Zilková 扬·哈特尔 Jaroslava Kretschmerová Zdenek Palusga Jitka Smutná Pavel Nový 伊里·拉布斯 Jan Jirán 阿诺斯特·戈尔德弗拉姆 Radek Holub 托马斯·哈纳克 Kristina Adamcová Dagmar Stríbrná,False
7.9 40,309,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p533056778.jpg,True,1293648,喜剧 奇幻 冒险,澳大利亚,小猪宝贝2：小猪进城,https://movie.douban.com/subject/1293648/,1998-11-25,7,3652,7.9,玛格达·苏班斯基 詹姆斯·克伦威尔 米基·鲁尼 伊丽莎白·戴利 拉里·莫斯 詹妮弗·肯特 保罗·利云斯顿,False
7.9 40,310,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2573908981.jpg,True,1970713,动画 家庭 奇幻,加拿大 美国,爱心熊宝宝：新一代,https://movie.douban.com/subject/1970713/,1986-03-21,7,3512,7.9,克里斯·维金斯 克里·萨莫 Eva Almos Angella Kaye Alyson Court Jim Henshaw 诺妮·格里芬,False
7.9 40,311,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1986429489.jpg,True,1301604,喜剧 奇幻 冒险,英国 西德,终极天将,https://movie.douban.com/subject/1301604/,1988-12-08,20,2382,7.9,约翰·内威尔 艾瑞克·爱都 萨拉·波莉 奥列佛·里德 查尔斯·麦肯恩 Jack Purvis 瓦伦蒂娜·格特斯 乔纳森·普雷斯 比尔·帕特森 彼得·杰弗里 乌玛·瑟曼 艾莉森·斯戴曼 雷·库珀 Don Henderson 罗宾·威廉姆斯 斯汀 José Lifante 基兰·沙阿 特瑞·吉列姆 Balbino Lacosta,False
7.9 40,312,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2374411461.jpg,False,26857224,动画 奇幻 恐怖,西班牙,被遗忘的孩子,https://movie.douban.com/subject/26857224/,2015-09-24,8,2268,7.9,安德莉亚·阿尔祖里 伊娃·欧简古仁 乔苏·库贝罗 费利克斯·阿卡拉佐 豪尔赫·卡雷罗 纽丽娅·马林 乔恩·戈里 克帕·奎托,False
7.9 40,313,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2354797167.jpg,False,1472301,剧情 奇幻 恐怖 爱情,日本,黑猫,https://movie.douban.com/subject/1472301/,1968-02-24,9,2263,7.9,中村吉右卫门 乙羽信子 佐藤庆 户浦六宏 太地喜和子 殿山泰司 观世荣夫 江角英明 岡田千代,False
7.9 40,314,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2204794512.jpg,False,1300749,奇幻 恐怖,德国 法国,吸血鬼,https://movie.douban.com/subject/1300749/,1932-05-06,7,1904,7.9,朱利安·维斯特 莫里斯·舒茨 瑞纳·曼德尔 西比·施米茨 扬·希罗尼姆科 亨利埃特·杰勒德 艾伯特·布拉斯,False
